Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Monthly payment to income ratio,Loan to car price ratio,Job tenure * Age,Job tenure * Monthly payment,Age * Monthly payment,Default (y),Pred_default (y_hat),PD,Group
25,58,18538,9273,0,60,0.055813953488372,0,1,0,6.018974818113455e-06,0.5002157730067699,1450,1.3953488372093024,3.237209302325581,0,0,0.052982005688459066,1
40,61,8400,8400,0,60,0.0342222222222222,0,1,0,4.074074074073589e-06,0.9999999999998808,2440,1.3688888888888888,2.087555555555556,0,0,1.23987296593095e-06,1
6,36,17300,20403,0,84,0.0652938221998995,0,1,1,3.2002069401507787e-06,1.1793641618496429,216,0.3917629331993972,2.3505775991963835,0,0,0.0819726104373174,1
27,56,12049,13585,0,60,0.1363636363636364,0,1,1,1.0037809080870544e-05,1.1274794588761616,1512,3.681818181818183,7.6363636363636385,0,0,0.11370037763819267,1
21,40,6752,6752,0,36,0.0593445527015057,0,1,1,8.789181383515546e-06,0.9999999999998518,840,1.246235606731621,2.3737821080602304,0,0,0.0010730605838015577,1
4,47,6990,7700,0,72,0.0996860282574568,0,1,0,1.2946237436031673e-05,1.101573676680815,188,0.3987441130298273,4.685243328100471,0,0,0.03920703483069151,0
15,52,27985,27985,0,72,0.1028235294117647,0,0,1,3.6742372489462577e-06,0.9999999999999644,780,1.5423529411764705,5.346823529411765,0,0,6.0958626943195094e-05,0
1,47,16500,14565,0,72,0.0904347826086956,0,0,0,6.209047896236831e-06,0.8827272727272192,47,0.0904347826086956,4.250434782608696,0,0,0.02047441291560459,0
1,22,8500,8500,0,48,0.0555555555555555,0,0,0,6.535947712417531e-06,0.9999999999998824,22,0.0555555555555555,1.222222222222222,0,0,0.05678212157803974,0
3,23,16250,13785,0,60,0.0855555555555555,0,0,0,6.206424051907823e-06,0.84830769230764,69,0.2566666666666666,1.9677777777777776,0,0,0.31571021092840484,0
3,49,6166,6841,0,60,0.0933333333333333,0,1,1,1.364322954733514e-05,1.109471294193787,147,0.28,4.573333333333333,1,1,0.518741378714261,0
3,61,9710,9220,0,48,0.0625,0,1,0,6.778741865509026e-06,0.94953656024707,183,0.1875,3.8125,0,0,0.042813569522303224,0
0,30,7480,7978,0,36,0.1058823529411765,0,1,0,1.3271791544392482e-05,1.0665775401068092,0,0.0,3.176470588235295,1,1,0.9371026062902815,0
1,19,18990,20450,0,72,0.0806451612903225,0,0,0,3.943528669453234e-06,1.0768825697735085,19,0.0806451612903225,1.532258064516129,1,1,0.9356629615670261,0
2,22,13000,2500,1,12,0.122331217541835,0,0,0,4.893248701671442e-05,0.1923076923076775,44,0.24466243508367,2.69128678592037,0,0,0.006120055882527696,0
30,58,35480,16000,0,60,0.0684964200477327,0,1,1,4.281026252983026e-06,0.4509582863584991,1740,2.054892601431981,3.972792362768496,0,0,2.186291132885576e-14,1
3,57,8900,4802,1,60,0.0620689655172413,0,0,0,1.2925648795757694e-05,0.5395505617976921,171,0.1862068965517241,3.5379310344827584,0,0,0.01736739058337622,0
1,28,6450,6404,0,36,0.1044133476856835,0,1,0,1.6304395328804996e-05,0.9928682170541095,28,0.1044133476856835,2.923573735199138,1,1,0.8479130452641899,0
21,53,18990,18567,0,96,0.0789090909090909,0,1,1,4.24996450202438e-06,0.9777251184833609,1113,1.6570909090909092,4.182181818181818,0,0,0.01214944945753832,1
12,46,5900,5750,0,60,0.0449781659388646,0,1,1,7.822289728496835e-06,0.9745762711862754,552,0.5397379912663756,2.068995633187773,0,0,8.61459106993955e-07,1
28,52,22990,15410,1,72,0.1335294117647059,0,1,1,8.66511432606731e-06,0.6702914310569521,1456,3.738823529411765,6.943529411764707,0,0,3.4158712340281713e-07,1
15,56,11801,12500,1,60,0.059581881533101,0,0,1,4.766550522647703e-06,1.0592322684517363,840,0.8937282229965158,3.336585365853659,0,0,0.0006103208807276712,0
28,48,29139,9139,1,36,0.16875,0,1,1,1.8464821096398025e-05,0.3136346477229721,1344,4.7250000000000005,8.100000000000001,0,0,8.305565117928008e-19,1
7,71,11490,11490,0,72,0.1247619047619048,0,1,0,1.0858303286500775e-05,0.999999999999913,497,0.8733333333333335,8.85809523809524,0,0,0.03450522697332776,1
24,58,13500,11950,0,60,0.06265664160401,0,0,0,5.243233607029688e-06,0.8851851851851196,1392,1.5037593984962403,3.634085213032581,0,0,0.006157143933342131,0
4,23,19890,16747,0,48,0.1470588235294118,0,0,0,8.781204008443483e-06,0.841980894922029,92,0.5882352941176472,3.3823529411764715,0,0,2.0118648318216293e-06,0
0,65,11490,7690,0,60,0.1490236382322713,0,0,0,1.9378886636183604e-05,0.6692776327240496,0,0.0,9.686536485097635,0,0,0.0365056717586855,0
0,22,14900,14900,0,60,0.2,0,0,0,1.3422818791945408e-05,0.9999999999999328,0,0.0,4.4,0,0,0.07063710953181287,0
9,36,19683,22848,0,72,0.0843789209535759,0,1,0,3.693055013724274e-06,1.1607986587409866,324,0.7594102885821832,3.0376411543287327,0,0,0.11551407783497951,1
3,42,8899,6014,0,72,0.0761538461538461,0,0,0,1.2662761249390335e-05,0.6758062703673811,126,0.2284615384615384,3.1984615384615385,0,1,0.5990032939212412,0
7,27,12880,11292,0,48,0.1275,0,1,0,1.1291179596173285e-05,0.8767080745340934,189,0.8925000000000001,3.4425,0,0,0.025297840202337454,1
10,51,16900,17920,0,72,0.2092307692307692,0,1,0,1.167582417582352e-05,1.060355029585736,510,2.092307692307692,10.67076923076923,0,0,0.0053569444821779215,1
0,53,13200,14383,0,36,0.1546153846153846,0,0,1,1.0749870306290332e-05,1.0896212121211295,0,0.0,8.194615384615384,0,0,0.05273855932565972,0
13,73,14950,10950,0,84,0.093125,0,1,0,8.504566210044886e-06,0.7324414715718573,949,1.210625,6.798125,0,0,0.07088813218241463,1
2,27,8300,8300,0,72,0.07,0,0,0,8.43373493975802e-06,0.9999999999998794,54,0.14,1.89,0,0,0.21468321759242673,0
1,50,17900,17900,0,60,0.1982352941176471,0,1,0,1.107459743673944e-05,0.9999999999999442,50,0.1982352941176471,9.911764705882357,0,0,0.4735152856374797,0
1,37,14700,7118,1,24,0.1275,0,1,1,1.7912334925538364e-05,0.4842176870747969,37,0.1275,4.7175,0,0,7.552417353323457e-14,0
10,74,7490,2490,1,12,0.1638461538461538,0,1,1,6.580166821128032e-05,0.3324432576768581,740,1.638461538461538,12.124615384615382,0,0,2.4001012123927705e-21,1
4,23,9000,8591,0,36,0.1946153846153846,0,0,0,2.265340293509044e-05,0.9545555555554496,92,0.7784615384615384,4.476153846153846,0,0,1.2795361104401921e-05,0
0,34,16700,14886,0,60,0.1756410256410256,0,0,0,1.1799074676945708e-05,0.8913772455089286,0,0.0,5.97179487179487,0,0,0.04982504805540686,0
3,43,26179,29248,0,96,0.1433764135702746,0,1,0,4.9020929147384335e-06,1.117231368654222,129,0.4301292407108238,6.1651857835218085,0,1,0.7120077700720092,0
16,63,7146,7146,0,36,0.1507142857142857,0,0,1,2.109072008316045e-05,0.99999999999986,1008,2.411428571428571,9.495,0,0,0.0008483968117724144,0
0,44,5839,6067,0,24,0.0254722381224957,0,1,0,4.198489883384129e-06,1.0390477821543005,0,0.0,1.1207784773898113,0,0,0.009373078551118416,0
16,38,14900,14900,0,48,0.072391304347826,0,1,1,4.858476801867197e-06,0.9999999999999328,608,1.1582608695652177,2.750869565217392,0,0,0.3297161844180569,1
3,53,5690,5608,0,72,0.0525,0,0,0,9.361626248215165e-06,0.9855887521966632,159,0.1575,2.7825,1,0,0.47120632397006423,0
4,37,28854,29000,0,72,0.1112280701754386,0,1,0,3.835450695704647e-06,1.0050599570249876,148,0.4449122807017544,4.115438596491228,1,1,0.9024281404574513,0
14,35,17960,14960,0,48,0.1,0,0,0,6.684491978609179e-06,0.8329621380845861,490,1.4,3.5,0,0,4.9382226522977456e-08,0
17,53,9800,9800,0,72,0.0413157894736842,0,1,1,4.215896885069387e-06,0.999999999999898,901,0.7023684210526315,2.189736842105263,0,0,0.016832370687112058,1
0,33,8900,7400,0,60,0.0772222222222222,0,1,0,1.0435435435434025e-05,0.8314606741572099,0,0.0,2.5483333333333333,0,0,0.02788419724962342,0
2,66,9500,11524,0,72,0.1521739130434783,1,0,1,1.3204956008631125e-05,1.2130526315788197,132,0.3043478260869566,10.043478260869568,1,1,0.9999941566813116,0
8,47,9950,7950,0,48,0.0411997363216875,0,1,1,5.182356770022938e-06,0.7989949748742915,376,0.3295978905735003,1.9363876071193145,0,0,0.020137511582819373,1
39,63,15990,13142,0,72,0.0793333333333333,0,1,1,6.036625577029927e-06,0.8218886804252143,2457,3.0940000000000003,4.998,0,0,1.1535540809421826e-05,1
4,46,10900,11942,0,72,0.0953846153846153,0,1,0,7.987323344884223e-06,1.0955963302751288,184,0.3815384615384615,4.387692307692308,0,0,0.10884055678862416,0
19,71,14850,10000,0,60,0.06,0,1,1,5.9999999999994e-06,0.673400673400628,1349,1.14,4.26,0,0,2.5621761933135093e-15,1
2,56,22129,17629,0,96,0.0954545454545454,0,1,1,5.414631882383575e-06,0.7966469338876228,112,0.1909090909090909,5.345454545454546,0,0,1.0874907675080951e-08,0
23,85,10000,7500,0,36,0.151285930408472,0,1,0,2.017145738779357e-05,0.749999999999925,1955,3.479576399394856,12.85930408472012,0,0,0.00034837577868882083,1
9,34,19990,14190,0,60,0.121852970795569,0,1,0,8.587242480307288e-06,0.7098549274636964,306,1.096676737160121,4.143001007049346,0,0,1.2897200012579177e-10,1
1,43,11079,11079,0,72,0.1023890784982935,0,1,1,9.241725651979804e-06,0.9999999999999096,43,0.1023890784982935,4.4027303754266205,0,0,3.592408131899735e-05,0
10,51,18500,20378,0,72,0.0957142857142857,0,1,0,4.696942080394593e-06,1.101513513513454,510,0.9571428571428572,4.881428571428571,0,0,0.17729144733411092,1
5,41,12968,12968,0,48,0.1389277389277389,0,1,0,1.0713119904975957e-05,0.9999999999999228,205,0.6946386946386945,5.696037296037296,0,0,0.001965289621620658,0
6,37,8990,8650,0,72,0.0421084519842472,0,0,0,4.868029131126281e-06,0.9621802002223624,222,0.2526507119054832,1.5580127234171466,0,0,0.19298906030024435,0
1,29,13990,11990,0,84,0.0734782608695652,0,0,0,6.1282953185620585e-06,0.8570407433880731,29,0.0734782608695652,2.1308695652173912,0,0,0.0020725230796119444,0
3,37,9990,8052,0,36,0.1205,0,1,0,1.4965226030797942e-05,0.8060060060059253,111,0.3615,4.4585,0,0,0.07422089280280024,0
8,25,5900,3315,1,48,0.018,0,1,0,5.4298642533920265e-06,0.5618644067795657,200,0.144,0.4499999999999999,0,0,2.0101010755300038e-05,1
1,40,15990,14990,0,60,0.127141568981064,0,1,0,8.481759104806905e-06,0.9374609130706104,40,0.127141568981064,5.08566275924256,1,0,0.4674467323443855,0
3,22,6600,2764,1,24,0.0857142857142857,0,0,0,3.101095720486784e-05,0.4187878787878153,66,0.2571428571428571,1.8857142857142857,0,0,1.4735858888023378e-06,0
0,41,16379,15374,0,48,0.0777065258393059,1,0,0,5.054411723643871e-06,0.9386409426704354,0,0.0,3.185967559411543,1,1,0.9080616784597572,0
0,38,7750,6712,0,36,0.1164705882352941,0,0,0,1.7352590619081754e-05,0.8660645161289204,0,0.0,4.425882352941176,1,1,0.8009975483567263,0
0,48,6090,6340,0,48,0.0746039856923863,0,1,0,1.176719017229882e-05,1.0410509031196975,0,0.0,3.5809913132345423,1,1,0.81730845072348,0
6,28,20400,18900,0,60,0.1094444444444444,0,0,0,5.790711346266593e-06,0.9264705882352486,168,0.6566666666666664,3.064444444444443,0,0,0.010830213546296557,0
0,45,16300,16300,0,72,0.0691269622693472,0,1,1,4.240917930634542e-06,0.9999999999999386,0,0.0,3.110713302120628,0,0,0.001678213579481934,0
4,51,7680,8897,0,72,0.0415625,0,1,0,4.671518489377917e-06,1.1584635416665157,204,0.16625,2.1196875,0,0,0.4705164936100803,0
2,23,17990,19713,0,72,0.1776,0,0,0,9.009283214122205e-06,1.095775430794825,46,0.3552,4.0848,1,1,0.889462100351133,0
3,30,6012,6456,0,36,0.1727272727272727,0,0,0,2.675453418947428e-05,1.0738522954090028,90,0.5181818181818181,5.181818181818181,0,0,0.32930867962796695,0
0,42,9990,11381,0,60,0.064,0,0,1,5.623407433441207e-06,1.139239239239125,0,0.0,2.688,0,0,0.09145756114151447,0
8,30,11375,11375,0,96,0.078235294117647,0,0,1,6.877828054298037e-06,0.999999999999912,240,0.6258823529411764,2.347058823529412,0,0,0.16036118461964255,0
26,52,10990,10890,0,96,0.0212944332662642,0,1,1,1.9554116865254634e-06,0.9909008189262064,1352,0.5536552649228705,1.107310529845741,0,0,0.001818202412420101,1
4,34,13390,8615,0,48,0.0775510204081632,0,1,0,9.001859594678382e-06,0.6433905899924837,136,0.310204081632653,2.636734693877551,0,0,2.4566857627846614e-05,0
24,48,9490,10760,0,72,0.08,0,0,1,7.434944237917525e-06,1.133825079030439,1152,1.92,3.84,0,0,0.0011080288216229661,0
1,20,14800,18043,0,96,0.1546666666666667,0,0,0,8.572114762880792e-06,1.2191216216215393,20,0.1546666666666667,3.093333333333334,1,1,0.6602757735646596,0
7,29,3130,3130,0,36,0.0699619771863118,0,1,0,2.235206938859088e-05,0.9999999999996804,203,0.4897338403041825,2.028897338403042,0,0,0.005902578110179674,1
3,20,22586,22682,0,60,0.1814814814814815,0,0,0,8.001123423043536e-06,1.0042504206144955,60,0.5444444444444445,3.6296296296296298,1,1,0.7790677161885777,0
31,47,12163,10163,0,48,0.087984496124031,0,1,1,8.657335051069797e-06,0.8355668831702018,1457,2.7275193798449613,4.135271317829457,0,0,2.43382225027858e-07,1
26,44,5133,5133,0,36,0.084061135371179,0,0,0,1.6376609267711407e-05,0.999999999999805,1144,2.185589519650655,3.6986899563318776,0,0,0.001122676489889247,0
1,59,11650,5906,0,36,0.0889473684210526,0,1,0,1.5060509383853296e-05,0.5069527896995273,59,0.0889473684210526,5.247894736842105,0,0,4.476833519304931e-05,0
5,31,16110,15870,1,96,0.0705716302046577,0,1,0,4.446857605838266e-06,0.9851024208565496,155,0.3528581510232886,2.18772053634439,0,0,0.01980170815202742,0
0,26,10540,10540,0,60,0.0755961440892947,0,0,0,7.172309685890664e-06,0.9999999999999052,0,0.0,1.965499746321664,1,1,0.6756158698399253,0
1,41,12900,14292,0,84,0.1258064516129032,0,1,0,8.802578478372122e-06,1.1079069767441,41,0.1258064516129032,5.158064516129031,1,1,0.948355362633839,0
19,60,18000,16905,0,24,0.2246875,0,1,1,1.329118603963246e-05,0.9391666666666144,1140,4.2690625,13.48125,1,1,0.9993875297159828,1
27,54,17800,20607,0,96,0.1030434782608696,0,0,1,5.00041142625635e-06,1.157696629213418,1458,2.7821739130434797,5.564347826086959,0,0,0.008732733596792231,0
22,45,17508,17508,0,72,0.0493333333333333,0,1,0,2.817759500418695e-06,0.9999999999999428,990,1.0853333333333333,2.22,1,0,0.010934551007984896,1
6,52,5844,6331,0,48,0.0686363636363636,0,0,0,1.08413147427504e-05,1.083333333333148,312,0.4118181818181818,3.569090909090909,0,0,0.06835686561305455,0
27,50,18700,10200,0,96,0.039090909090909,0,1,1,3.83244206773581e-06,0.5454545454545163,1350,1.0554545454545454,1.9545454545454544,0,0,0.004106562570600068,1
1,47,6243,6243,0,36,0.1268965517241379,0,1,0,2.032621363513016e-05,0.9999999999998398,47,0.1268965517241379,5.9641379310344815,0,0,0.008366213768164665,0
10,52,715,715,0,8,0.0455,0,1,1,6.363636363627463e-05,0.9999999999986016,520,0.4549999999999999,2.366,0,0,1.003937752094998e-09,1
10,76,4764,4764,0,24,0.0833333333333333,0,0,0,1.749230338650626e-05,0.99999999999979,760,0.8333333333333333,6.333333333333333,1,0,0.30825183823303715,0
2,58,12000,17159,0,84,0.0936,0,1,1,5.454863337023984e-06,1.4299166666665477,116,0.1872,5.4288,0,0,0.28374673872111583,0
19,56,19160,15538,0,48,0.1041666666666667,0,1,1,6.7039945080872695e-06,0.8109603340291852,1064,1.9791666666666672,5.833333333333335,0,0,5.078524612333503e-08,1
38,55,15800,6315,0,48,0.0333333333333333,0,1,1,5.278437582474751e-06,0.3996835443037722,2090,1.2666666666666666,1.8333333333333333,0,0,3.77011267953274e-15,1
2,42,9680,10910,0,96,0.0669180018850141,0,1,1,6.13363903620605e-06,1.127066115702363,84,0.1338360037700282,2.8105560791705937,1,1,0.6123758835337321,0
4,59,6572,5000,0,36,0.4166666666666667,0,1,1,8.333333333331666e-05,0.7608034083991538,236,1.6666666666666667,24.583333333333336,0,0,2.2184293530990727e-07,0
9,59,19990,22103,0,72,0.1717948717948718,0,1,0,7.772468524402299e-06,1.1057028514256575,531,1.5461538461538462,10.135897435897435,1,0,0.05322870398424798,1
15,42,11590,12611,0,60,0.0854748603351955,0,0,0,6.777801945538716e-06,1.088093183779026,630,1.2821229050279328,3.589944134078212,0,0,0.009445456480257101,0
9,42,24349,24349,0,72,0.2126666666666667,0,0,0,8.734102701000368e-06,0.9999999999999588,378,1.9140000000000004,8.932000000000002,0,0,0.14882703746011863,0
42,59,18946,17046,1,60,0.1076923076923077,0,1,0,6.317746550058745e-06,0.8997149794151325,2478,4.523076923076923,6.353846153846154,0,0,0.0004476302844678522,1
0,38,24880,27364,0,72,0.1162962962962963,0,1,0,4.249974283594944e-06,1.0998392282957756,0,0.0,4.41925925925926,1,1,0.9804473353027221,0
1,49,14280,12280,0,60,0.0490711531720995,0,1,0,3.9960222452846535e-06,0.8599439775909762,49,0.0490711531720995,2.4044865054328777,0,0,0.10283292988897047,0
4,45,3490,3490,0,48,0.0418478260869565,0,0,1,1.1990781113737689e-05,0.9999999999997136,180,0.1673913043478261,1.8831521739130437,0,0,0.0005707310942260995,0
5,22,20750,19050,0,60,0.1226666666666667,0,0,1,6.439195100612087e-06,0.9180722891565822,110,0.6133333333333335,2.6986666666666674,0,0,0.12160831384298638,0
7,34,12500,11236,0,48,0.0652,0,0,0,5.802776788892327e-06,0.8988799999999281,238,0.4564,2.2168,0,0,0.002535304626924712,0
0,31,12450,13800,0,72,0.1178571428571429,0,0,0,8.540372670806837e-06,1.10843373493967,0,0.0,3.65357142857143,1,1,0.7219391593144953,0
0,52,3990,4417,0,36,0.0706521739130434,0,0,0,1.599551141340898e-05,1.1070175438593717,0,0.0,3.6739130434782608,1,0,0.46261800700993894,0
8,32,14640,8122,1,24,0.0782222222222222,0,0,0,9.63090645434777e-06,0.5547814207649894,256,0.6257777777777778,2.503111111111111,0,0,5.264657442392163e-12,0
17,60,15600,16267,0,72,0.1539393939393939,0,1,1,9.463293412392231e-06,1.0427564102563434,1020,2.6169696969696963,9.236363636363636,0,0,0.025848495318105298,1
16,46,15500,13000,0,96,0.0528958821560093,0,1,1,4.068914012000408e-06,0.8387096774193007,736,0.84633411449615,2.433210579176431,0,0,1.35487530698311e-07,1
17,51,7436,8001,0,48,0.0325278810408921,0,1,1,4.065476945492828e-06,1.0759817105969505,867,0.5529739776951672,1.6589219330855016,0,0,0.012699000820448917,1
7,72,7450,7756,0,48,0.1166666666666667,0,1,1,1.5042117930202636e-05,1.041073825503216,504,0.8166666666666669,8.400000000000002,0,0,0.047430591369752494,1
20,55,14990,14990,0,96,0.1718181818181818,0,1,1,1.1462186912486346e-05,0.9999999999999332,1100,3.436363636363636,9.449999999999998,0,0,6.761080757919019e-05,1
2,66,29000,29000,0,60,0.1788359788359788,0,1,1,6.166757890895608e-06,0.9999999999999656,132,0.3576719576719576,11.8031746031746,1,1,0.9999476583997192,0
5,40,20849,20849,0,60,0.0717647058823529,0,0,0,3.4421174100604103e-06,0.999999999999952,200,0.3588235294117647,2.8705882352941177,0,0,0.2057488014355028,0
15,57,26790,15790,0,48,0.098,0,1,1,6.206459784673451e-06,0.5893990294885931,855,1.47,5.586,0,0,3.5401142569938523e-13,1
27,52,4884,4884,0,24,0.1413333333333333,0,1,1,2.8938028938023005e-05,0.9999999999997952,1404,3.816,7.349333333333332,0,0,8.067107557708927e-11,1
23,42,16700,12658,0,60,0.0613382899628252,0,1,1,4.845812131681184e-06,0.757964071856242,966,1.4107806691449816,2.576208178438662,0,0,1.7152108233946197e-08,1
2,24,2272,2417,0,24,0.0815384615384615,0,0,0,3.3735399891778153e-05,1.063820422534743,48,0.163076923076923,1.9569230769230768,0,0,0.05027684774120108,0
0,42,23900,20451,0,60,0.1087155963302752,0,0,0,5.315906133209617e-06,0.8556903765690018,0,0.0,4.566055045871559,0,0,0.0006453212947866832,0
7,43,7320,6558,0,72,0.0954545454545454,0,0,1,1.4555435415451494e-05,0.8959016393441398,301,0.6681818181818182,4.104545454545455,0,0,5.871215721313647e-09,0
5,46,5950,5950,0,48,0.0685,0,0,0,1.1512605042014871e-05,0.999999999999832,230,0.3425,3.151,0,0,0.3042164463846986,0
0,59,2846,2846,0,48,0.053076923076923,0,0,0,1.8649656738195517e-05,0.9999999999996486,0,0.0,3.1315384615384616,1,1,0.9591139013259382,0
41,61,5572,4728,0,36,0.073,1,1,0,1.543993231810164e-05,0.8485283560658922,2501,2.993,4.452999999999999,0,0,3.944624658640309e-09,0
18,46,2500,2656,0,24,0.0456,0,1,1,1.7168674698788716e-05,1.062399999999575,828,0.8208,2.0976,0,0,2.3966034294623443e-05,1
0,25,16890,16153,0,60,0.1716666666666667,0,0,0,1.0627540807692443e-05,0.9563647128477824,0,0.0,4.291666666666667,0,0,0.12580700084952787,0
2,27,26228,21368,0,72,0.0961904761904761,0,0,0,4.5016134495728045e-06,0.8147018453560769,54,0.1923809523809523,2.597142857142857,0,0,0.017676495082829664,0
