Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Monthly payment to income ratio,Loan to car price ratio,Job tenure * Age,Job tenure * Monthly payment,Age * Monthly payment
-0.2800780787895297,-0.1326584330955589,0.11673746497063263,-0.011753692493414198,0.006811960867558552,-0.03225254796137369,0.13879256985730187,-0.0019538798905259455,0.004100971493575668,-0.1305449669413645,-0.054381796891742086,-0.01580590222443471,0.15432601159930448,0.05725774390161234,-0.0981011618600836
0.2893471309782332,0.10404533123598776,-0.04660496060203681,-0.011436380200980683,0.003961001501344073,-0.06163236064339179,-0.5764352335725137,8.181447275965665e-06,0.0026681262433234554,0.03165335405264478,-0.032053469788768815,-0.03667014140202269,-0.25366396208500713,0.015468621205676424,0.2918862130481429
-0.06878052220382083,0.3503605482750279,-0.058125441565439015,-0.007128034801432877,0.005586567271337961,-0.01504176412170724,-0.22501242061263702,-0.0022034695177299236,0.0033329264438068757,0.01404493527965768,0.025665601429687886,-0.035198568464425456,-0.23319841999106772,0.04401566896640311,-0.07886930968594769
0.13295292315908044,0.37200886424376256,0.02486606521955765,-0.03301928486922588,0.0035132033380716418,-0.014986660008483527,0.07914431144754304,-0.000914193756207616,-0.008364429424321222,-0.07179452624597144,0.0027059693754897603,-0.002370358818966755,-0.339690186046609,-0.12561707187409418,-0.2545672905793735
0.5176296599964602,0.2344889442943825,-0.0669386781579069,0.00987941435104035,0.005034506510200766,-0.02122088737665651,-0.1128858260246066,-0.0038464497293961906,-0.009901012573158337,0.0115057676589298,-0.016125394995649647,0.02699585994376544,-0.379864243232064,-0.16696275230479635,-0.04818864030963126
-0.44663073958931815,-0.36943759834495743,-0.013103642231255501,-0.009907243130359743,0.002641524268780244,0.007827753033440021,0.09996499755419029,-0.002793699989805769,-0.005682690188066576,-0.014235276446522033,0.05130682031704218,-0.03442372470011296,0.4071964779530138,0.13909056862372876,-0.09236562825488148
0.45140266051228783,0.21530418893409806,0.12511928094184135,-0.024986928432143483,-0.01226650664458944,-0.04805134416596439,0.11842003633126963,-0.004384651584233732,0.010338354521898177,0.04514670074426893,-0.05447168647874638,-0.11002575563208118,-0.387689497778497,-0.22818876733766694,-0.30077165766319225
-0.24385194028164253,0.23537731734427492,-0.04361453625913973,-0.03477770192444706,0.006099774897475405,0.006166980446711897,0.13783915519039833,0.0009624450928566563,0.016951829558198777,-0.03465949379991972,0.07372715305937508,-0.023009236658148392,-0.06711123920298326,-0.008796853838395976,-0.3010826482945326
-0.44834321832202734,-0.23178118399010478,-0.00881999780411255,-0.011315536482909882,0.003215917112627281,-0.004142302546053385,-0.08328317922870684,8.708177780053072e-05,0.004046225469613028,-0.020155650999063298,0.0011118222720802326,-0.008708877314029405,0.3880162103432855,0.06759268566243631,0.07192698324426587
0.14860656609448067,0.16905710642454044,-0.008933770936269701,-0.014762331701097076,-0.09565441084546585,-0.03930513249552593,-0.23502973069865987,-0.0024156757624967436,-0.0018250206052496977,-0.04202100611996704,-0.14900342376278825,-0.02935855630994444,-0.1996216479735051,0.07183951058976201,0.147874432344047
-0.19580989633530355,-0.27363841887955304,0.027574383616828308,-0.014128848593839784,0.007665804671483193,-0.017293987448571035,-0.24879139396774885,-0.0007396063676942088,-0.006233563345003564,-0.06307766264575468,-0.12990805666225536,-0.02504523517093986,0.22134287239694642,0.14081842248244061,0.3284755053016434
0.09761121551329263,-0.3607588061099162,0.09096432847215896,-0.044158076877729206,0.002328024565306082,0.0013366066783532058,-0.26800318032069587,-0.00035712229894654056,0.0007954543354211213,0.030387810799338714,-0.28704650002633975,-0.03157169796664791,-0.024751846129628892,0.04033519353096109,0.4724444843673319
-0.3955669497569164,-0.2269954249812889,-0.11108502951539172,0.008942625586482941,0.003977281468493396,-0.021346922707425015,-0.0846857588685069,-0.0011364206314449141,0.003688073698251958,0.007491464570696376,0.04484218336093171,-0.019263888985378442,0.449340746720712,-0.03219342476196438,0.09392815047405038
0.43841807224180823,0.2862458761683854,-0.015005205840639722,-0.05194432401227057,-0.003155002364980428,0.0030464712072738,0.09404420403884785,-0.0050113070069294436,-0.004698366790070461,0.021838885604707058,0.014369540098782396,-0.04887934293293397,-0.3124828129813173,-0.2551690912850062,-0.3675625940658008
0.007226395825257372,-0.08776629409563953,-0.024030724579427894,-0.00491866439477177,0.0034836713227041297,0.004335987388701845,0.2588643651084979,-0.001490941557732106,0.001472493471667593,-0.03984609200454904,0.1124475908163709,-0.007836824327774149,0.03116499371613763,-0.1351220141517365,-0.39794962920213034
0.16846342613309048,0.205297751906973,0.061099086942817245,-0.02701781885577887,0.003916318905160777,-0.002523370839881733,0.13932704043630034,-0.00532752956076608,0.007255658420211483,0.02518364834289898,-0.006208875546988518,-0.0933054466433284,-0.25499468205234804,-0.15675224216748052,-0.3151150664880982
0.3105723474726659,-0.09485900710423101,0.15696407865823525,-0.07841275561652902,-0.0005892679078612698,0.014336821651464892,0.07109591854570643,-0.003835473039419561,-0.022741963401321095,0.06168870879704212,-0.05556059024217337,-0.04174437033090856,-0.15518008198877373,-0.17081155257935715,-0.027885002807591593
-0.033400435912920995,-0.41026688648671544,-0.14844745183633912,-0.011601451258379466,0.004641571698386019,-0.020420961677164035,0.11019211663611894,-0.002728168993823048,-0.004310578584994003,0.014570261640279289,0.05631292935101373,-0.01913257416053711,0.14662939825896243,0.04339731447531148,-0.005988174907011545
0.016081837519489793,-0.17409478454302224,-0.06040582470317735,-0.008864243354460493,0.0043387666893638585,-0.018614152177059605,-0.07478637769782447,-0.001823687065716042,-0.003620708076712266,0.00947330521574084,0.018884322750113033,-0.014060722732889329,-0.04076399270655027,-0.010598694013475105,0.07835581149475923
-0.39087421329872657,0.07921211005964972,-0.03134951852086971,0.00514258259388235,0.0003301567083632038,0.0026339464088396985,-0.01638046984293158,-0.0009218093931543045,-0.04554995438499953,-0.03688189685596957,0.049307626969850145,0.022588616224450294,0.09327383287569894,0.07312403197279672,-0.08269162747532637
0.13336050017688814,0.1570400133483625,0.07983676179752966,-0.031052314769646545,0.012652608624901132,0.04241120475854649,0.2657598473516298,0.00043608796397714283,0.01569242085780107,0.04160214227466237,0.06107140726716073,0.008892770124546796,-0.007300462113995612,-0.013444710228909746,-0.11337845198662672
-0.41361220905427126,-0.05699642970214146,0.01792151299594346,-0.012545889982717592,-0.0009415878230974158,0.00784088412893004,-0.13799902424998572,-0.0005938687719198841,-0.009371337550114574,0.016421380878735847,-0.04376767127398333,-0.015535429659430942,0.214817648104886,0.07810232882424807,0.07818280606451797
-0.25615953343028103,0.09331453958084221,0.0277731983178105,0.07309159689693316,0.00847130118879906,0.08440833333723356,-0.017548336676223443,-4.381134083985172e-05,0.05440585705113028,-0.012147918749521279,0.13129215979298026,0.06573251014797686,0.16485172281336458,0.23103351828812363,0.01080970721479844
-0.38606478481435325,-0.25552066568544,-0.05277325333793259,-0.01861401830558017,0.0012878581314038243,-0.02090554459853497,0.19511254295333103,0.0001757012687483876,-0.015439249947321078,0.030778342115907492,0.058723628619966724,-0.006182449266243104,0.3530396621721212,0.06444947939785066,-0.17563833477360485
-0.5572374615153057,-0.33074582950729015,0.03449958297435937,-0.02201800973902319,-0.0018393282888734075,0.008761219389529864,0.14991872070922102,-0.00029417868322022115,-0.004549272220483743,0.019752865152400333,0.06497902727261433,-0.007521630811510249,0.561381436432983,0.07296381022906394,-0.2686028032796388
-0.1211797144652467,0.1289145369962398,-0.04231673119774035,0.007555137991528939,0.004441678476956528,0.01932049465237419,0.1240015123536801,-0.0015587372544128722,-0.06818143585544734,-0.022681871801296643,0.07629149937535365,0.03082189359865289,-0.07290602895908506,-0.03356924645638394,-0.22753346877599537
-0.4298630571219469,-0.21712717060926162,-0.0044510952969194564,-0.010532268867506444,-0.011422557828438429,0.022097375879888217,-0.10742924473769104,-0.0012083847984559917,-0.02229600074427411,-0.0047337670365443195,0.005540356628790397,0.006254963513656036,0.3719066042675346,0.08278838872303439,0.15362314390818763
-0.4620660213043832,0.09549959149240696,0.07661548902873222,-0.007122703028531165,0.0030408109907389988,-0.01453146486995008,0.15498582559138963,-0.00022737220843280275,-0.0026414653989407,-0.03322855653679993,0.027155732945294747,-0.05036295736273937,0.07428898260640608,0.08000175372513717,-0.22088767684466576
0.05641898095723668,-0.05689739953334854,0.0804563657326695,-0.10256792690197501,2.3207526363130948e-05,0.00011460573140201734,0.02641409867850396,-0.003282997662155575,0.0012255778778598831,-0.04076408230244961,-0.045253527662968175,-0.00507010295858836,-0.08051770099701896,-0.04753475570491781,-0.024110399708061142
-0.3335628221238638,-0.10976235799166634,-0.13618539293231358,-0.08935182549669857,0.0014037388308580415,0.01298380508049832,-0.036028955541207094,-0.0013346901715268016,0.005084548350382232,-0.0591761846710728,0.08677909652484841,0.014477851894211729,0.22425187903823096,0.08844901296969379,0.05148016310842915
0.32077036759269506,-0.0763185600608802,-0.05366384643776369,0.010843408077837572,0.006487418788566685,-0.03486197814257097,0.054818047179433026,-0.004333829976023292,0.0022475196125695653,0.029886282794515433,0.040781281925778984,-0.06488653769410975,-0.28116286788966544,-0.15991593253863215,-0.050769452074285897
0.3434733515491135,0.2633888067742369,0.02657982195204399,-0.022970971845537126,0.0030215881655395486,-0.043873568630789554,0.10185193969475444,-0.003507323239985223,-0.017310905014512698,0.02237328226267962,0.044450941099286226,-0.023536649846124625,-0.3536390530431244,-0.14368559504388445,-0.42038663501379586
0.11386966256384795,0.37473773296960816,-0.029183406135017322,-0.01973045074117069,0.009778701422560189,-0.0056774237166244725,0.0749713533097535,-0.002398923621673498,0.03910390601198668,0.03419484974373216,0.09399107820720091,-0.014177770057237433,-0.2742025710197079,-0.10869758520207283,-0.25142203456492024
0.24058763703998254,-0.04387400493981104,0.17175815994897134,-0.07212377683048332,0.008056905556765444,0.005142025903439446,0.06328014709418503,-0.001248107588874588,-0.0067560510054612815,-0.012479190206910566,-0.024999450625447207,0.05465045234726833,-0.10914199582875153,-0.06978636293048643,0.035121899021734744
0.1937794860739767,-0.2956727366562331,0.026381142509189333,-0.02704748260058296,0.00751781742234077,-0.002492289776523389,0.17094181735599573,-0.004072028658700013,-0.027533876776274113,0.026336832281219393,0.05599114909556133,-0.05660756573755027,-0.0936387959478433,-0.0961515390412907,-0.11547145177912162
0.5615153532988943,0.3824351345726154,0.15804826951448878,-0.02053319961895581,-0.003711969257674365,-0.008386951091558889,0.08177338357487637,-0.0016260493450679795,0.009957477013782152,0.032567067742881345,-0.02193011037910931,0.003130001037344994,-0.31991792415180503,-0.13923554174904762,-0.05753542662952239
0.3971226467488837,0.5737838831552378,-0.028730199950774377,0.01189120605862491,0.008095291995418676,0.03787146339367427,0.10112530629702135,-0.0026627225031011607,-0.010096613973695573,0.0061023542500376095,0.10013699532033235,0.02421183078967704,-0.2717040562665329,-0.0878328587866405,-0.20420465671927474
0.20843561478696696,0.2598049640736613,-0.005902108437818993,-0.006717774331224363,-0.020281108660139865,-0.07382655399335097,-0.05893059131589858,-0.0027132934566065576,0.0017100316207235005,0.03228362012241656,-0.05839125326358699,-0.02092902460800762,-0.29777749777677087,-0.05909651293445396,-0.17210154770152136
-0.4107929551900974,-0.2545886518658738,-0.11061976154919784,-0.00499046742679471,0.0007557699693778013,0.007291257027873947,0.09092769481591799,-0.0021420864697756577,-0.004207525067060787,-0.03837966881375041,0.05257864614911315,-0.04627852939061481,0.43632152301455873,0.0853177150308577,-0.08174605199265154
0.21057759779298618,-0.23503042138258168,0.07092962663807115,-0.001395728751377374,-0.10321374525549366,0.008495626854304088,0.17603747338017245,-0.001821823026213964,0.012830859126737534,0.023404506410467468,-0.027333597342888004,-0.020684342669708332,-0.10834261691888741,-0.1046929438528593,-0.16294617217749244
0.43355619856135763,0.20948531347356422,0.18749168885958922,-0.05900516814002579,-0.0011576463078132818,0.02066089864126035,0.061351349849767804,-0.0028888871083622794,0.03174477280742353,0.062311220316626295,-0.045360481534123975,-0.033058901574436805,-0.11667460758923365,-0.06952521203651123,-0.11157058471303025
-0.43281037515396587,-0.2403258235172893,-0.03436181874377567,-0.016375167485784554,0.005013939539823965,-0.023255416401508883,0.07662400437346231,-0.0016218722282653826,-0.009664976167532724,-0.02089951654413928,0.08516301942846648,0.0033364705661876777,0.3141236733021618,0.12723224819259082,-0.10058203146103269
-0.2301041778106685,-0.01913230586137194,0.051036738421115176,-0.02327186278268869,0.0050398834217681605,0.01163381022750859,0.19723433820159694,-0.0005181902148863637,-0.00046367506820953175,-0.03502056500270221,0.023624825363598976,-0.029403953800837424,0.05267134503220272,-0.00934929177001931,-0.27452914865543904
-0.511221193356695,-0.13229478514128876,-0.06156096660348859,-0.0022788817519560976,-0.02264875756876355,0.013124163934782895,-0.04434212993676406,-0.0029664971960730053,-0.0009128132883891886,-0.042680356071224,0.027678032807183967,-0.11053227028815513,0.35913017029154626,0.14858252676161182,0.10237100723665636
-0.2569560465663499,-0.14961084549494497,0.0070558857217076,-0.011866258488118057,-0.07101128121650557,0.02129932401013988,0.1250810733959801,-0.0021085999792532276,-0.006539669012589946,-0.03631568871124981,0.04417740982966178,0.00842592164252719,0.18655839672415966,0.04190988214695747,-0.18004227487953403
-0.5383925075352585,-0.04685254226699823,-0.05448085825040006,-0.007656338549163603,-0.04487066872833744,-0.02153186861542197,-0.11971141265145968,-0.0008790574811448755,-0.009170206297374098,-0.014404289891692443,-0.0420004180112382,-0.010334574377331242,0.33636984802948294,0.10821628723954377,0.1851455156286542
-0.06541505327569047,-0.4203336918264373,-0.0045868602329392095,-0.01564571687087585,0.003318443509482757,-0.018051115361988133,-0.08944976606219181,-0.0013788660017234765,-0.02962301876730824,0.014700021369738293,-0.007769353014228059,-0.04911365713291142,0.12386924142109693,0.056488955310919575,0.25694257215024385
-0.41248795628498314,-0.264584922880207,-0.045949598465569105,-0.04729877497117616,0.003225527685619736,-0.0018763866070170836,0.14667823071797678,-0.000297968855804753,0.013382829777976394,0.032155657964464214,0.07560798494107364,-0.05473896773687618,0.3638571781892468,0.04513444276379295,-0.12720322406331439
-0.029829483083421343,0.3724844199327562,-0.11915364560545527,-0.005494069345005455,0.008408549826404682,-0.01684959510386476,-0.14205079594746903,-0.0024617613050826165,-0.017149262660830198,0.017431766129155993,0.01812182040502842,-0.03217493382946508,-0.2481896261242495,0.015219257420641893,-0.0988637206024516
0.4044461543761328,-0.32094320565492473,0.04431374564216102,-0.05774889134205149,0.0030569159650629856,0.007402223576825743,-0.20803272555194186,-0.0024761023662278597,0.019460428608864974,0.0440538985304184,-0.13104048427352638,-0.01793089186837483,-0.31504093159979196,-0.1099609082956142,0.3963933542535335
0.43343273514816716,0.3036295529681619,-0.06226085641782223,0.004698004399293421,0.008564897951264253,-0.007908441873657064,-0.27845467064190194,-0.004249480981625656,0.004942623832406684,-0.0006569238984332629,-0.03460593905955423,-0.07113471662393478,-0.2867460035406822,-0.21179037855758487,-0.007376384930424078
-0.29111067115272116,0.1546430184718225,-0.06256496228082406,-0.005319454286998977,0.006042956703008681,0.003299392020734545,0.05165852758734801,-0.0006738517130212068,-0.04657490667853712,0.005010007163322703,0.09521369560634341,-0.0051679943279909005,0.036058496687276155,0.041201157216446876,-0.1467544249393693
0.21518799114899625,0.06743075245482773,0.10148512418368195,0.019748917935626487,0.009496379468369787,-0.0030691785568796696,0.14615340830613935,-0.0008588840892966333,0.04266081735252941,0.03013252470410856,-0.022336498576630538,0.03719159190609662,-0.11400811548465796,-0.0699621003736359,-0.1408025282161728
-0.13235464709775185,0.30155876239239415,-0.026536778471857706,-0.015351174751815487,0.005475144656198087,0.001849360153662485,-0.17865391090803007,-0.0021953297442140135,0.008766009003616154,0.024062082786877017,-0.004266107844427515,-0.015192132516228694,-0.14097887711922893,0.06380833973217565,-0.14524599182717138
-0.20403703467409862,-0.10214874155961388,-0.07925818337890261,0.0032057686493408982,-0.005825365326129517,-0.07931338034066349,-0.3538786048401042,-0.0019691237066088597,-0.01705644378308583,0.0019257030011283812,-0.0281370837245292,-0.026777263367503135,0.13019834950830556,0.20679667789536946,0.2810785783711336
0.4588184697793623,-0.1055116203398006,-0.029845133563530735,0.016362518082144544,0.008466806349932392,-0.0007993352138520923,-0.16402829420944673,-0.0013787175034863655,-0.02213889838927046,-0.035847974108167105,-0.013428589582588147,-0.02658083359841491,-0.33349437304254026,-0.2486639988465451,0.27025544175372335
-0.16415115983083675,-0.5094908019132487,-0.02050109583622043,-0.0656787459967492,0.002170500799669393,0.011113494854545441,0.04358914998007481,-5.6419462413140917e-05,-0.007602067291926289,0.0007520652899966095,0.015400876449313903,-0.04031103521979908,0.2619348120744185,0.09978861946034617,0.16337684706710365
0.23082207725484077,0.32772268675828875,0.05915899569570151,-0.01793084822608345,-0.0001361573461807306,1.654126196397451e-05,0.16358945957569032,-0.003688598511808303,-0.02466244140479072,0.04509757938250213,0.011485082275674702,-0.000388623273114963,-0.3279892011542524,-0.15459554496099018,-0.3743708814931537
0.42085454659537835,-0.049637935722315445,-0.03741157903934928,0.05406490570186785,0.009016995355905928,0.034712891811419164,-0.31250215019933336,-0.002230703663673253,-0.017417172727816378,0.04062693083523862,-0.0014912153327326923,0.00375562399864012,-0.242019811495109,-0.03687986391537327,0.329520731676592
0.300409015102564,0.13094563539387857,-0.0217329874514076,-0.011495678404544952,-0.06494992255417964,-0.05048023558142347,-0.005840885614818091,-0.002515470576325278,0.0021908155881989284,-0.07578943947560814,-0.06580191804111123,-0.05335120184789198,-0.30177219959270096,-0.05980855211425713,-0.0005600665884369692
-0.006691448698332641,-0.32029002286013514,0.04947941302221374,0.0028263136879075803,-0.06297471445761069,-0.02123581913074088,-0.07566211263129441,-0.0005210608959074007,-0.013061817116809314,-0.02531988307569578,-0.2841686855834766,-0.045339542949815195,0.14682418616944531,0.05098111528081599,0.32460098748129584
-0.003619160763281422,0.35013643420126916,0.01807626028403267,-0.037781985035875,0.007261781608473789,-0.004407261267392932,-0.347873439543359,-0.0008098610677726851,0.00010856790392045986,0.022075030948193228,-0.0657300457486354,-0.029844653365295664,-0.24137964601875755,0.07322673050813945,-0.019979049040694325
0.45636207686164465,0.21076488564952375,-0.11567321462901901,0.00707079221113574,0.009266170804845826,-0.01486831059076903,-0.2736017059761879,-0.0026837195369155404,0.005421209863428976,-0.018637511245547498,-0.025502009680158078,-0.11634299794631738,-0.37705351361435896,-0.14296934297032143,0.16771914709628333
0.1201314101869481,0.11348263823056529,-0.05541089191250517,0.1355319508945381,0.006567501584964405,-0.03045202237053407,-0.12765326512528227,-0.002188631909908644,-0.01265974105602704,0.013474748477013831,0.0008789592081095941,0.0961728103489267,-0.05563803285623761,0.011893253034758565,0.21732399157853818
-0.22079293583357362,-0.3404067884849387,0.08749746626298964,-0.01586824330406784,-0.010761813693956755,-0.005931800410981385,-0.1577293816309303,-0.0005744251218636636,0.004569363988486777,-0.1106119209905761,-0.18745336749659988,-0.013792304018781754,0.2528671458653549,0.13192137405041504,0.30736293587265695
0.27617123464060733,0.04112340399683388,0.05530530085313051,-0.02259170749539742,0.003921954485151167,-0.08223136994607355,0.19249355986573657,-0.0017300820328717242,0.004046748211668557,0.03009187315476325,0.0314637486196619,-0.012693486380107004,-0.2647077901708525,-0.18344181296704415,-0.3384015880422279
-0.36795872156452114,0.1290920209005372,-0.0046153908028938135,0.014858852245714479,0.0035846647623418307,0.03407593033729826,0.10875810037856029,4.695020229632436e-05,0.007465260815202129,-0.04169443149423893,0.0964171480803692,0.014051063219674056,0.2016297186089027,0.06239177972666519,-0.2089398527559894
0.16123989831298757,-0.11712178262285886,0.045829037411277494,-0.04342997907392997,0.01669944867779812,-0.010525356280024949,0.3013893527318174,-0.002423796756656877,0.06336257939205554,0.039116472810766446,0.020497041639065024,-0.01733319204637207,-0.00527921344431688,-0.08980940662913717,-0.1715578719105454
0.08531607750601439,0.1949273024758488,-0.08802569608160178,0.04456825464293224,0.013039192664518924,0.047736117556851566,0.022091949079621954,-0.0021247869541498607,-0.009105917793711485,0.11467927351755783,0.08562384980038387,0.06267049875991366,-0.02407407004537441,0.06230890430493509,0.01224409926556954
-0.42769829645844964,0.17151997702543825,-0.02838023522696972,-0.019687174912792534,0.005373637988470312,0.0034724873109175138,-0.024668310399351953,3.92859648298779e-05,0.01583155087760819,0.024352488241358924,0.0440718589338229,-0.08110182135341709,0.02524945868684278,0.10477112753185727,-0.09369907658607815
-0.2761779669861689,-0.193288513970605,0.027453274629140413,-0.00375845387050042,0.005467552754122688,0.008259705258650041,0.1968095148116299,-0.0010342652110887824,0.0021365736472861714,-0.018466187590493705,0.05473093997999177,-0.05542299628259339,0.2525506531703186,0.028367237296235265,-0.29134778870695155
0.3605550731689287,0.15212817661626635,0.05094606762181041,-0.022083692019905867,-0.00933685009876151,-0.018040299938802698,0.09376409087695789,-0.0054379403936367626,-0.03245095163156432,0.02622274989200393,-0.008302537671650142,-0.0799074184711924,-0.35565385321547033,-0.20344446135659722,-0.20162704788690217
0.2715044400261639,-0.1871358421660287,0.04929862343059657,-0.006027401582616983,0.002220842868158086,0.07414749509192475,-0.09343216140728501,0.24357726562720783,0.017896894604435498,-0.0026703169648286678,-0.007482734732465624,0.06101857758030606,-0.056143616159309025,-0.008343684959672042,0.3610126836665847
-0.18077139672772286,-0.04608474594791982,0.037269097131301214,-0.011420459303877247,0.003840592086696344,0.00027750888384513807,0.22800907355810437,-0.0011574830798088084,0.0013896476058089275,-0.022827364157518588,0.06531674731484788,-0.0037393898670635443,0.06789437351189775,-0.07427349145184683,-0.32413828973206416
-0.46644104387568636,-0.22003482125476148,-0.021060099799718256,-0.013544558821171572,0.006165483527299821,-0.0015687174096365136,0.04891670288808525,-0.0014029212111522822,-0.013192131106733897,-0.0206873364926924,0.0500954849026058,-0.026361256592266374,0.3712361365207128,0.054715024601845,-0.027377502094059862
0.048062971388119186,0.01700975184417226,0.00283194770168231,-0.032512811315297714,0.0029509110075172477,-0.09895960957083465,0.023880518240578557,-0.0013905532595570053,-0.0028218030508942744,0.014809311222506009,0.026929864147001027,-0.011865667919115837,-0.08158281663286877,-0.035902787423773626,-0.04315176134874994
-0.3123967239737926,-0.4191909194887869,-0.021528837293884964,-0.011005606134831777,-0.0012111913265816213,-0.004153742690186031,0.08315355083783338,-7.026952968541654e-05,-0.004688928263622462,-0.021159791463373212,0.03736017801797427,-0.0094958827168341,0.4206910733541222,0.07172826264897447,-0.08858426373546222
0.27385866011103877,-0.21590502713758877,-0.0977156257752391,-0.006341357476301421,0.0026389252136105263,-0.02429411183250943,0.05434419989723423,-0.0037057947586224774,-0.012217097653795157,-0.05219512155759878,0.06114399023754516,-0.07246158726387014,-0.16124543694603616,-0.06456048627872615,0.038102790337626986
-0.3603535099300448,-0.4199216921943543,0.017143579580808727,-0.026925527701420284,-0.0036799553077225817,-0.012166925858989009,-0.11640840583522304,-0.001563855662040597,-0.021844564804537774,0.009422075530116989,-0.17277229443161457,-0.01986813707065607,0.49578331976756473,-0.008048117896951871,0.36099929583561374
-0.24097867518699648,0.21930805240904855,-0.10369166056966267,-0.006718793784894682,0.0047017643884541506,0.012706983903306381,-0.07984257795271063,-0.002578847481476016,-0.016088490108744212,0.022131264257803825,0.019029850449376495,-0.031058247915989098,-0.10825596334565953,0.09551148028499713,-0.06472923097602078
0.3580531975629592,0.035401066731355735,0.01699124283320203,-0.014161882778119752,0.0003158426444388379,-0.014679098388793103,-0.010438965596199504,-0.002653906500647941,-0.023596145400062284,-0.06602718331645716,0.009743107344919181,-0.0310963441970847,-0.32445168828115245,-0.18040206163356207,-0.03351434870161668
