Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Monthly payment to income ratio,Loan to car price ratio,Job tenure * Age,Job tenure * Monthly payment,Age * Monthly payment,Default (y),Pred_default (y_hat),PD,Group
5,58,20660,22237,0,60,0.1622222222222222,0,1,1,7.2951487260968165e-06,1.0763310745401222,290,0.8111111111111111,9.408888888888889,0,0,0.00598367,0
1,32,14980,14698,0,96,0.1233333333333333,0,0,0,8.391164330747374e-06,0.9811748998664231,32,0.1233333333333333,3.9466666666666654,1,1,0.9944759,0
3,23,15014,15129,0,60,0.1078787878787879,0,0,0,7.13059606575324e-06,1.007659517783335,69,0.32363636363636367,2.4812121212121214,1,1,0.98865336,0
29,54,4264,4535,0,24,0.06633333333333333,0,1,1,1.4626975376696515e-05,1.063555347091683,1566,1.9236666666666664,3.582,0,0,4.8483365e-05,1
0,20,8990,10064,0,48,0.1453333333333333,0,0,0,1.4440911499733589e-05,1.1194660734147808,0,0.0,2.906666666666666,0,0,0.036546055,0
15,51,17490,13990,0,48,0.05776173285198556,0,0,1,4.128787194566221e-06,0.7998856489422069,765,0.8664259927797834,2.9458483754512637,0,0,1.3344828e-07,0
2,48,5602,5969,0,48,0.04875,0,1,1,8.167197185456833e-06,1.065512317029442,96,0.0975,2.34,0,0,1.1849375e-05,0
19,48,13500,13730,0,60,0.08095238095238096,0,1,0,5.896021919328118e-06,1.0170370370369617,912,1.5380952380952382,3.885714285714286,0,0,0.00046894993,1
13,48,19000,11500,0,48,0.22,0,1,0,1.913043478260703e-05,0.605263157894705,624,2.86,10.56,0,0,5.476965e-06,1
11,51,14500,11368,0,48,0.128,0,1,0,1.1259676284305836e-05,0.783999999999946,561,1.408,6.5280000000000005,0,0,5.7919187e-05,1
14,36,29493,25993,0,96,0.1664033701948394,0,0,0,6.401853198739391e-06,0.8813277726917953,504,2.3296471827277516,5.990521327014218,0,0,0.00053158996,0
8,32,6490,6934,0,48,0.06317204301075269,0,1,0,9.11047634997744e-06,1.0684129429890494,256,0.5053763440860215,2.021505376344086,0,0,0.0025812443,1
4,67,14950,7450,0,48,0.1244444444444444,0,0,1,1.6703952274419823e-05,0.49832775919729105,268,0.4977777777777776,8.337777777777776,0,0,0.0002190079,0
3,52,7997,7997,0,60,0.1130769230769231,0,0,0,1.4139917853808797e-05,0.9999999999998749,156,0.33923076923076934,5.880000000000002,0,0,0.009738753,0
0,31,9170,8070,0,60,0.07026768642447419,0,0,0,8.707272171557061e-06,0.8800436205015397,0,0.0,2.1782982791587,1,1,0.9923316,0
3,31,25990,28731,0,72,0.166304347826087,0,0,0,5.788324382238042e-06,1.1054636398614426,93,0.498913043478261,5.155434782608697,1,1,0.99833316,0
0,61,8870,10598,0,60,0.1069230769230769,0,1,0,1.0088986310914022e-05,1.1948139797067423,0,0.0,6.522307692307691,0,0,0.0055085816,0
2,64,18478,17825,0,48,0.1310526315789474,0,1,1,7.352181294751194e-06,0.9646606775624545,128,0.2621052631578948,8.387368421052633,0,0,0.001606938,0
11,51,14330,12630,0,84,0.1064705882352941,0,1,1,8.429975315541224e-06,0.8813677599441115,561,1.171176470588235,5.429999999999999,0,0,9.9943274e-05,1
30,59,4750,5132,0,24,0.1125,0,1,0,2.1921278254087698e-05,1.0804210526313514,1770,3.375,6.6375,0,0,0.0006998429,1
3,67,12705,12828,0,60,0.1475,0,1,1,1.1498285001558192e-05,1.0096812278629665,201,0.4425,9.8825,0,0,0.0062002195,0
1,19,26484,29125,0,72,0.228629579375848,0,1,0,7.849942639513825e-06,1.0997205860141557,19,0.228629579375848,4.343962008141112,1,1,0.99855703,0
1,19,9900,9490,0,48,0.1275,0,0,0,1.343519494204284e-05,0.9585858585857617,19,0.1275,2.4225,1,0,0.16943891,0
1,24,8980,9727,0,60,0.1119791666666667,0,0,0,1.1512199718994056e-05,1.0831848552337324,24,0.1119791666666667,2.687500000000001,0,0,0.016330672,0
0,48,7900,8331,0,36,0.07142857142857142,0,1,1,8.573829243615754e-06,1.054556962025183,0,0.0,3.4285714285714284,0,0,0.0037618468,0
17,48,9440,10241,0,60,0.1139393939393939,0,0,0,1.1125807434760547e-05,1.0848516949151392,816,1.9369696969696961,5.469090909090907,0,0,0.005237045,0
8,28,6430,7117,0,36,0.1401869158878505,0,0,0,1.9697473076834452e-05,1.10684292379454,224,1.121495327102804,3.9252336448598144,0,0,0.00018847318,0
0,36,6825,7698,0,36,0.1098376313276027,0,0,0,1.426833350579221e-05,1.1279120879119227,0,0.0,3.9541547277936973,0,0,0.014600817,0
6,70,7930,8885,0,36,0.081875,0,0,0,9.214969048957882e-06,1.1204287515761513,420,0.49125,5.73125,0,0,0.0071068383,0
28,48,17153,14903,0,48,0.1217391304347826,0,1,0,8.168766720443832e-06,0.8688276103305037,1344,3.408695652173913,5.843478260869565,0,0,5.106791e-05,1
6,43,12300,12276,0,60,0.04271356783919598,0,1,1,3.479436937047287e-06,0.9980487804877237,258,0.2562814070351759,1.836683417085427,0,0,0.0022197023,1
3,50,10776,11847,0,60,0.215,0,1,0,1.814805435975199e-05,1.0993875278395415,150,0.645,10.75,0,0,0.013279241,0
0,53,4243,4243,0,36,0.05208333333333334,0,1,0,1.2275119805166407e-05,0.9999999999997642,0,0.0,2.760416666666667,0,0,0.005997754,0
2,24,13500,13500,0,48,0.0976470588235294,0,0,0,7.23311546840905e-06,0.999999999999926,48,0.1952941176470588,2.3435294117647056,0,0,0.0012712864,0
5,51,15040,10500,0,60,0.03806970509383378,0,1,1,3.6256861994123957e-06,0.698138297872294,255,0.19034852546916892,1.941554959785523,0,0,5.5102675e-05,0
0,18,27456,27572,0,60,0.1589473684210526,0,0,0,5.764810982919151e-06,1.0042249417249052,0,0.0,2.8610526315789464,0,0,0.011745885,0
18,39,6735,7557,0,48,0.1207142857142857,0,0,0,1.597383693453351e-05,1.1220489977726618,702,2.1728571428571426,4.707857142857143,1,1,0.99026453,0
1,56,10639,11396,0,60,0.1252525252525253,0,1,1,1.0990920081828212e-05,1.071153303881843,56,0.1252525252525253,7.014141414141418,0,0,0.004032627,0
11,54,12450,15081,0,96,0.0788,0,1,0,5.225117697765053e-06,1.211325301204722,594,0.8667999999999999,4.255199999999999,0,0,0.0014782075,1
0,43,18950,18950,0,60,0.2102473498233215,0,1,0,1.109484695637522e-05,0.9999999999999472,0,0.0,9.040636042402824,0,0,0.017557116,0
10,71,5421,5572,0,36,0.0835,0,0,0,1.4985642498202622e-05,1.027854639365241,710,0.8350000000000001,5.9285000000000005,0,0,6.0935647e-05,0
2,43,17200,17200,0,48,0.07377049180327869,0,1,0,4.28898208158572e-06,0.9999999999999418,86,0.14754098360655737,3.1721311475409837,0,0,0.008438557,0
21,60,6234,5000,0,12,0.1852173913043478,0,0,0,3.704347826086215e-05,0.802053256336092,1260,3.889565217391304,11.113043478260868,0,0,0.0013589672,0
23,51,5900,6902,0,72,0.05454545454545454,0,1,0,7.902847659438806e-06,1.1698305084743779,1173,1.2545454545454544,2.7818181818181817,1,1,0.99733114,1
1,46,4500,4070,0,60,0.04625,0,1,0,1.1363636363633571e-05,0.9044444444442433,46,0.04625,2.1275,0,0,0.005578764,0
6,22,21800,18800,0,60,0.1243093922651934,0,0,0,6.61220171623334e-06,0.8623853211008778,132,0.7458563535911604,2.734806629834255,0,0,5.8973117e-05,0
31,48,9300,9300,0,48,0.09545454545454546,0,1,0,1.0263929618767225e-05,0.9999999999998924,1488,2.959090909090909,4.581818181818182,0,0,0.000312592,1
1,23,7940,9430,0,84,0.07588235294117647,0,0,0,8.04690911359156e-06,1.187657430730329,23,0.07588235294117647,1.7452941176470589,0,0,0.010362195,0
9,41,36159,11159,1,60,0.07321428571428572,0,0,1,6.561007770793006e-06,0.3086091982632178,369,0.6589285714285714,3.0017857142857145,0,0,3.672973e-07,0
2,30,14700,17351,0,84,0.09875,0,1,0,5.6913146216353124e-06,1.1803401360543415,60,0.1975,2.9625000000000004,1,1,0.99013305,0
3,45,3765,4063,0,48,0.06133333333333333,0,0,0,1.5095577980142317e-05,1.0791500664007758,135,0.184,2.76,0,0,0.0010209102,0
5,43,16760,16565,0,72,0.168230563002681,0,1,1,1.0155784062944209e-05,0.9883651551312059,215,0.841152815013405,7.233914209115283,0,0,0.00088192115,0
8,69,24050,15235,0,48,0.07538461538461538,0,1,1,4.948120471585851e-06,0.6334719334719071,552,0.6030769230769231,5.201538461538462,0,0,1.4889534e-06,1
13,49,3332,3606,0,24,0.08611111111111111,0,1,0,2.387995316447233e-05,1.082232893156938,637,1.1194444444444445,4.219444444444444,0,0,5.930288e-06,1
0,52,11670,7270,0,48,0.0354066985645933,0,1,1,4.870247395404186e-06,0.6229648671807521,0,0.0,1.8411483253588519,0,0,0.00045518222,0
7,52,24900,11371,1,36,0.0825,0,0,0,7.255298566528251e-06,0.4566666666666483,364,0.5775,4.29,0,0,0.0003841595,0
1,21,21690,25931,0,96,0.152,0,0,0,5.861709922486373e-06,1.1955278930382114,21,0.152,3.1919999999999997,1,1,0.9932761,0
10,70,6490,4990,0,36,0.1354545454545455,0,0,0,2.7145199489883436e-05,0.7688751926038876,700,1.354545454545455,9.481818181818184,0,0,0.0070625446,0
3,28,15000,11500,0,60,0.0891891891891892,0,1,1,7.755581668624473e-06,0.7666666666666155,84,0.2675675675675676,2.4972972972972975,0,0,8.8647226e-05,0
2,68,6799,6938,0,60,0.07705882352941176,0,0,1,1.1106777677918803e-05,1.0204441829679334,136,0.15411764705882353,5.24,0,0,0.0006673097,0
18,74,19150,16150,0,60,0.1414285714285714,0,1,1,8.757187085359916e-06,0.8433420365534807,1332,2.5457142857142854,10.465714285714284,0,0,0.003982185,1
16,47,9985,10859,0,60,0.1096296296296296,0,1,1,1.0095738984217654e-05,1.0875312969453093,752,1.7540740740740737,5.152592592592591,0,0,0.0015309338,1
0,28,8995,1995,1,12,0.1554545454545455,0,0,0,7.792207792203889e-05,0.22178988326845783,0,0.0,4.352727272727274,0,0,0.0051702294,0
4,24,29400,11900,1,36,0.173,0,0,0,1.4537815126049197e-05,0.404761904761891,96,0.692,4.151999999999999,1,1,0.97199774,0
16,35,5800,6255,0,48,0.04171597633136095,0,1,1,6.669220836347606e-06,1.078448275861883,560,0.6674556213017752,1.4600591715976332,0,0,9.1687274e-05,1
21,64,9250,7913,0,60,0.1092307692307692,0,1,1,1.3803964265228788e-05,0.855459459459367,1344,2.2938461538461534,6.990769230769229,0,0,0.0035468843,1
8,29,27456,25572,0,48,0.1314285714285714,0,0,0,5.139549954190766e-06,0.931381118881085,232,1.0514285714285712,3.8114285714285705,1,1,0.9700936,0
0,19,8700,8200,0,48,0.1016666666666667,0,0,1,1.2398373983738328e-05,0.9425287356320755,0,0.0,1.9316666666666673,0,0,0.00054169423,0
1,21,18500,19363,0,60,0.1338308457711443,0,0,0,6.911679273415141e-06,1.046648648648592,21,0.1338308457711443,2.81044776119403,1,1,0.9913044,0
8,31,9980,7528,0,48,0.1183020180932498,0,0,0,1.5714933328006652e-05,0.7543086172343934,248,0.9464161447459984,3.667362560890744,0,0,8.42758e-05,0
3,56,9950,3950,1,36,0.0336231884057971,0,1,1,8.512199596402175e-06,0.39698492462307566,168,0.10086956521739131,1.8828985507246379,0,0,8.34461e-07,0
15,47,12500,14641,0,72,0.05468277945619335,1,0,1,3.7349074145338167e-06,1.1712799999999062,705,0.8202416918429002,2.570090634441087,0,0,0.0022392992,0
0,38,26000,25587,0,96,0.08571428571428572,0,1,0,3.3499154146356496e-06,0.9841153846153468,0,0.0,3.257142857142857,1,1,0.9912832,0
11,52,14000,5300,1,48,0.0475452196382429,0,1,1,8.970796158157344e-06,0.3785714285714015,572,0.522997416020672,2.472351421188631,0,0,0.00014988786,1
2,70,11995,13723,0,72,0.1528571428571429,0,1,1,1.1138755582389549e-05,1.1440600250103257,140,0.3057142857142858,10.700000000000005,0,0,0.00231705,0
22,46,23390,11869,1,36,0.1944444444444444,0,1,0,1.6382546503027047e-05,0.5074390765284092,1012,4.277777777777777,8.944444444444443,0,0,2.6919168e-05,1
8,34,4000,4000,0,84,0.02925531914893617,0,1,1,7.313829787232214e-06,0.99999999999975,272,0.23404255319148937,0.9946808510638299,0,0,0.0010264717,1
2,19,13990,14237,0,72,0.1393258426966292,0,0,0,9.786179862093097e-06,1.0176554681914927,38,0.2786516853932584,2.6471910112359547,1,0,0.056433804,0
7,47,8990,9544,0,72,0.1181525241675618,0,0,1,1.2379769925350945e-05,1.0616240266962111,329,0.8270676691729326,5.553168635875405,0,0,0.0033201708,0
3,26,24962,24962,0,60,0.1621621621621622,0,0,0,6.496360955138038e-06,0.9999999999999599,78,0.4864864864864866,4.216216216216218,1,1,0.9569175,0
5,65,7900,8785,0,48,0.08142857142857143,0,0,1,9.269046263922842e-06,1.1120253164555554,325,0.40714285714285714,5.292857142857144,0,0,0.0010798002,0
7,75,12900,12900,0,60,0.1823076923076923,0,1,1,1.4132379248657223e-05,0.9999999999999224,525,1.2761538461538462,13.673076923076923,0,0,0.0045641377,1
13,31,22820,25107,0,48,0.1430434782608696,0,1,1,5.697354453374115e-06,1.1002191060472786,403,1.8595652173913049,4.434347826086958,0,0,0.00018906101,1
0,24,9480,9480,0,60,0.06176470588235294,0,0,0,6.5152643335808454e-06,0.9999999999998944,0,0.0,1.4823529411764704,1,1,0.9814492,0
14,39,17090,17990,0,72,0.119047619047619,0,0,0,6.6174329654036895e-06,1.052662375658218,546,1.666666666666666,4.642857142857141,0,0,0.006709816,0
0,30,8500,8500,0,72,0.07157894736842105,0,1,0,8.421052631577956e-06,0.9999999999998823,0,0.0,2.1473684210526316,1,1,0.9927879,0
19,51,18990,19027,0,84,0.1180124223602484,0,1,1,6.202366235362495e-06,1.001948393891469,969,2.2422360248447197,6.018633540372669,0,0,1.7171762e-05,1
15,75,6660,6660,0,36,0.1088888888888889,0,0,1,1.6349683016347228e-05,0.9999999999998498,1125,1.6333333333333335,8.166666666666668,1,1,0.9805768,0
0,26,11700,6108,0,36,0.09754738015607581,0,1,0,1.5970428971195125e-05,0.5220512820512374,0,0.0,2.536231884057971,0,0,0.1415388,0
4,55,11343,10343,0,36,0.1744444444444445,0,1,0,1.686594261282294e-05,0.911839901260609,220,0.697777777777778,9.594444444444449,1,1,0.98791915,0
1,23,4995,4995,0,36,0.1064285714285714,0,0,0,2.1307021307017034e-05,0.9999999999997997,23,0.1064285714285714,2.447857142857142,0,0,0.006717349,0
7,37,21725,23296,0,48,0.0984251968503937,0,0,0,4.2249826944707025e-06,1.0723130034521946,259,0.6889763779527559,3.641732283464567,0,0,0.00034856107,0
15,56,10540,11445,0,60,0.0955128205128205,0,1,0,8.345375317851653e-06,1.0858633776090052,840,1.4326923076923075,5.348717948717948,0,0,0.003383791,1
31,55,26000,26000,0,72,0.181304347826087,0,1,1,6.9732441471569244e-06,0.9999999999999615,1705,5.620434782608697,9.971739130434786,0,0,0.00011776526,1
26,55,22789,4150,1,24,0.1,0,1,1,2.4096385542162866e-05,0.1821054017288963,1430,2.6,5.5,0,0,3.5301393e-06,1
4,58,15800,13800,0,36,0.04915466499686913,0,1,1,3.561932246149679e-06,0.873417721518932,232,0.19661865998747652,2.8509705698184096,0,0,8.984141e-08,0
0,21,20600,19609,0,60,0.1984126984126984,0,0,0,1.0118450630459905e-05,0.9518932038834489,0,0.0,4.166666666666666,0,0,0.02893971,0
9,50,14351,14351,1,60,0.075,0,1,0,5.226116646923195e-06,0.9999999999999303,450,0.6749999999999999,3.75,0,0,0.023248246,1
16,43,16995,15191,0,60,0.07908309455587392,0,1,0,5.205917619371254e-06,0.8938511326860316,688,1.2653295128939828,3.4005730659025786,0,0,0.0021405455,1
2,20,7480,7280,0,60,0.1386666666666667,0,0,0,1.9047619047616434e-05,0.9732620320854313,40,0.2773333333333334,2.773333333333334,0,0,0.00052426266,0
22,50,10450,6570,0,24,0.01851851851851852,0,1,1,2.818648176334201e-06,0.6287081339712317,1100,0.40740740740740744,0.925925925925926,0,0,0.0001396201,1
4,67,6450,3550,1,36,0.07851851851851852,0,1,1,2.211789254042152e-05,0.5503875968991394,268,0.31407407407407406,5.260740740740741,0,0,2.891585e-05,0
0,43,7290,7290,0,72,0.05285714285714286,0,0,0,7.250636880265515e-06,0.9999999999998628,0,0.0,2.272857142857143,0,0,0.021623245,0
0,28,11500,11500,0,60,0.077,0,0,0,6.695652173912461e-06,0.999999999999913,0,0.0,2.156,0,0,0.005657413,0
1,24,7900,6411,0,60,0.06210526315789474,0,0,0,9.687297326140236e-06,0.8115189873416694,24,0.06210526315789474,1.4905263157894737,0,0,0.00034052558,0
26,66,4856,4856,0,48,0.1057142857142857,0,1,1,2.1769828194864893e-05,0.9999999999997939,1716,2.748571428571428,6.977142857142857,0,0,1.8797009e-05,1
0,43,5750,6192,0,48,0.04650373387644263,0,1,1,7.510292938700762e-06,1.076869565217204,0,0.0,1.9996605566870331,0,0,0.00027621427,0
0,60,7990,8740,0,60,0.1341666666666667,0,1,0,1.5350877192980705e-05,1.0938673341675726,0,0.0,8.050000000000002,0,0,0.0024665315,0
3,19,27290,26911,0,60,0.2024242424242424,1,0,0,7.521988867906613e-06,0.98611212898494,57,0.6072727272727272,3.8460606060606057,1,1,0.98815674,0
0,22,7600,2600,1,24,0.08071428571428571,0,0,0,3.1043956043944106e-05,0.3421052631578497,0,0.0,1.7757142857142856,0,0,0.01487231,0
20,66,13385,9485,0,48,0.1557142857142857,0,1,0,1.6416898862864447e-05,0.7086290623832119,1320,3.114285714285714,10.277142857142856,0,0,0.0008825828,1
1,27,14933,13499,0,96,0.07583170254403131,0,0,0,5.617579268392154e-06,0.9039710707827694,27,0.07583170254403131,2.0474559686888454,0,0,1.2917864e-05,0
10,35,9200,9200,0,60,0.03542857142857143,0,1,0,3.850931677018215e-06,0.9999999999998913,350,0.35428571428571426,1.24,0,0,0.00047871802,1
11,62,12559,12559,0,36,0.1675,0,1,0,1.3337049128114235e-05,0.9999999999999203,682,1.8425,10.385,0,0,0.01013951,1
8,73,12650,12650,0,48,0.36375,0,0,0,2.875494071146018e-05,0.999999999999921,584,2.91,26.55375,1,1,0.9828584,0
6,56,14990,13708,0,72,0.168503937007874,0,0,0,1.229237941405469e-05,0.9144763175449689,336,1.011023622047244,9.436220472440944,0,0,0.0018409446,0
0,50,13890,6890,0,48,0.07921810699588477,0,0,1,1.1497548185177543e-05,0.4960403167746223,0,0.0,3.960905349794239,0,0,4.115796e-05,0
6,37,10470,2650,1,36,0.048125,0,0,0,1.8160377358483713e-05,0.25310410697227764,222,0.28875,1.7806250000000001,0,0,0.007187473,0
12,55,12500,8500,0,60,0.05923076923076923,0,1,1,6.968325791854383e-06,0.6799999999999455,660,0.7107692307692308,3.2576923076923077,0,0,0.0026762458,1
0,53,9030,10277,0,96,0.1,0,1,1,9.730466089324732e-06,1.138095238095112,0,0.0,5.300000000000001,0,0,0.0014140441,0
31,55,11950,12796,0,60,0.05274888558692422,0,0,1,4.122294903635519e-06,1.0707949790794082,1705,1.6352154531946508,2.901188707280832,0,0,9.917562e-06,0
8,52,21800,7435,1,24,0.212,1,1,1,2.8513786146600064e-05,0.341055045871544,416,1.696,11.024,0,0,0.00012540279,0
4,34,16750,15050,0,72,0.09271237602414834,0,1,0,6.1602907657237325e-06,0.8985074626865135,136,0.37084950409659334,3.1522207848210435,0,0,0.00021636677,0
2,18,19650,17571,0,48,0.1740740740740741,0,0,0,9.906896253717158e-06,0.8941984732823972,36,0.3481481481481482,3.1333333333333337,0,0,0.4189598,0
32,51,13950,12833,0,48,0.06481481481481481,0,1,1,5.050636235861432e-06,0.9199283154121204,1632,2.074074074074074,3.3055555555555554,0,0,1.4122779e-05,1
28,70,34000,30000,0,60,0.1332,0,1,1,4.4399999999998525e-06,0.8823529411764447,1960,3.7296000000000005,9.324000000000002,0,0,6.0821676e-06,1
30,51,6487,7079,0,72,0.07571428571428572,0,0,0,1.06956188323598e-05,1.0912594419606765,1530,2.271428571428572,3.8614285714285717,0,0,0.005079733,0
22,44,21641,23976,0,84,0.1316425120772947,0,1,1,5.490595265152202e-06,1.1078970472713319,968,2.896135265700483,5.792270531400966,0,0,4.5014836e-05,1
0,34,12950,11881,0,60,0.0705,0,0,0,5.9338439525287485e-06,0.9174517374516665,0,0.0,2.397,0,0,0.01217879,0
12,76,16490,6990,0,24,0.07894736842105263,0,1,0,1.1294330246214782e-05,0.42389326864763954,912,0.9473684210526315,6.0,0,0,3.285586e-06,1
22,43,16800,10015,0,48,0.0858252427184466,0,0,0,8.569669767193013e-06,0.5961309523809168,946,1.8881553398058253,3.690485436893204,1,1,0.97397316,0
5,30,17990,14416,0,48,0.08764705882352941,0,1,0,6.079845922830419e-06,0.8013340744857809,150,0.43823529411764706,2.6294117647058823,0,0,0.0002625926,0
0,30,8700,9506,0,72,0.05773857257417803,0,0,0,6.073908328863029e-06,1.092643678160794,0,0.0,1.732157177225341,0,0,0.013368526,0
6,24,13500,13500,0,60,0.1305263157894737,0,0,0,9.668615984404744e-06,0.999999999999926,144,0.7831578947368423,3.132631578947369,0,0,0.0013957203,0
7,67,11489,12914,0,72,0.2126315789473684,0,1,1,1.6465198927315466e-05,1.124031682478795,469,1.4884210526315789,14.246315789473682,0,0,0.0022966713,1
0,24,8800,1800,1,12,0.1266666666666667,0,0,0,7.037037037033129e-05,0.2045454545454313,0,0.0,3.040000000000001,1,1,0.9692506,0
6,28,4600,4985,0,24,0.1816666666666667,0,0,0,3.6442661317277884e-05,1.0836956521736774,168,1.0900000000000003,5.086666666666668,0,0,0.00029899884,0
3,21,6750,7660,0,96,0.06769230769230769,0,0,0,8.837115886723088e-06,1.1348148148146466,63,0.20307692307692307,1.4215384615384614,0,1,0.98082685,0
3,42,8140,8854,0,60,0.05709342560553633,0,1,0,6.44832003676642e-06,1.087714987714854,126,0.171280276816609,2.397923875432526,1,1,0.99188894,0
4,55,18620,21884,0,96,0.1140909090909091,0,1,0,5.213439457635893e-06,1.1752953813103557,220,0.4563636363636364,6.275,0,0,0.028402789,0
10,68,5450,3300,0,24,0.04798657718120805,0,1,1,1.4541387024604093e-05,0.6055045871558522,680,0.4798657718120805,3.2630872483221474,1,1,0.9623448,1
8,41,16500,10500,0,48,0.07596463022508039,0,1,1,7.234726688102205e-06,0.6363636363635978,328,0.6077170418006431,3.114549839228296,0,0,1.2520586e-06,1
3,39,9000,10860,0,96,0.07114399544678429,0,0,0,6.5510124720789816e-06,1.2066666666665324,117,0.21343198634035287,2.7746158224245874,0,0,0.05262327,0
8,24,8453,9166,0,60,0.1261538461538461,0,0,0,1.376323872505262e-05,1.084348751922266,192,1.0092307692307687,3.0276923076923064,0,0,0.0015884566,0
25,44,11510,11510,0,72,0.088125,0,0,0,7.656385751519751e-06,0.9999999999999131,1100,2.203125,3.8775,1,1,0.9897043,0
5,29,9500,4827,0,36,0.07567567567567568,0,1,0,1.5677579381740212e-05,0.5081052631578412,145,0.3783783783783784,2.194594594594595,0,0,0.0004833717,0
4,69,8995,10868,0,60,0.1333333333333333,0,1,1,1.2268433321063767e-05,1.208226792662456,276,0.5333333333333332,9.199999999999998,0,0,3.8277336e-05,0
1,21,7990,7809,0,96,0.06785714285714285,0,0,1,8.689607229752101e-06,0.9773466833540704,21,0.06785714285714285,1.4249999999999998,1,1,0.97606647,0
12,41,10490,3000,1,48,0.022,0,1,0,7.333333333330889e-06,0.28598665395612144,492,0.264,0.9019999999999999,0,0,0.009142348,1
16,52,4072,4495,0,36,0.1023076923076923,0,1,1,2.2760331992807457e-05,1.1038801571706522,832,1.6369230769230767,5.319999999999999,0,0,0.00014222637,1
4,33,10980,12704,0,60,0.07525083612040134,0,1,0,5.923397049779236e-06,1.157012750455268,132,0.3010033444816054,2.4832775919732444,0,0,0.010531312,0
0,51,22490,18990,0,60,0.2727272727272727,0,1,1,1.436162573603256e-05,0.8443752779012519,0,0.0,13.909090909090908,0,0,2.3295017e-05,0
29,53,6290,6201,0,48,0.07611111111111112,0,0,0,1.2274005984695828e-05,0.985850556438635,1537,2.207222222222222,4.033888888888889,0,0,0.015600847,0
4,36,21572,21711,0,48,0.2086148648648649,0,1,0,9.608717464181995e-06,1.0064435379194787,144,0.8344594594594597,7.510135135135137,0,0,0.0011271327,0
0,20,10980,10980,0,24,0.28,0,0,1,2.5500910746810067e-05,0.9999999999999089,0,0.0,5.6000000000000005,0,0,0.0016709452,0
0,52,12490,10290,0,60,0.1541666666666667,0,1,0,1.4982183349528836e-05,0.8238590872697499,0,0.0,8.01666666666667,0,0,0.007852284,0
25,57,24990,24990,0,72,0.1415789473684211,0,1,1,5.6654240643623624e-06,0.9999999999999599,1425,3.539473684210528,8.070000000000004,0,0,0.0012068804,1
27,50,7185,7517,0,84,0.04260651629072681,0,1,0,5.668021323762291e-06,1.0462073764786295,1350,1.1503759398496238,2.13032581453634,0,0,0.0013415944,1
10,31,10500,7000,0,48,0.08333333333333333,0,0,1,1.1904761904760203e-05,0.6666666666666031,310,0.8333333333333333,2.583333333333333,0,0,0.0012843754,0
0,22,9500,7300,0,48,0.1088888888888889,0,0,0,1.4916286149160818e-05,0.7684210526314981,0,0.0,2.3955555555555557,0,0,0.00059146533,0
22,47,21590,18039,0,60,0.1886666666666667,0,1,0,1.045882070329044e-05,0.8355257063454916,1034,4.150666666666668,8.867333333333335,0,0,0.00054072676,1
2,44,4888,5476,0,48,0.08888888888888889,0,1,1,1.623244866487813e-05,1.120294599017774,88,0.17777777777777778,3.9111111111111114,0,0,0.008520954,0
2,20,7990,7955,0,72,0.1285097192224622,0,0,1,1.6154584440282345e-05,0.9956195244053823,40,0.2570194384449244,2.5701943844492443,0,0,0.0033210432,0
0,64,25900,25900,0,60,0.1065279770444763,0,1,0,4.113049306736378e-06,0.9999999999999614,0,0.0,6.817790530846483,1,1,0.9996387,0
1,27,4900,4537,0,36,0.1133333333333333,0,0,0,2.4979795753429207e-05,0.9259183673467497,27,0.1133333333333333,3.059999999999999,0,0,0.0066511743,0
15,55,16500,16500,0,60,0.1349134001823154,0,1,1,8.176569708018619e-06,0.9999999999999394,825,2.023701002734731,7.420237010027347,0,0,0.00020152923,1
0,49,6340,6340,0,60,0.08714285714285715,0,0,0,1.374493014871347e-05,0.9999999999998422,0,0.0,4.2700000000000005,1,1,0.99541205,0
27,58,11990,15178,0,72,0.06860371267150928,0,1,1,4.519944173903331e-06,1.265888240200061,1566,1.8523002421307504,3.979015334947538,0,0,0.010612643,1
12,73,4850,3150,1,60,0.04603174603174603,0,1,0,1.4613252708486163e-05,0.6494845360823402,876,0.5523809523809523,3.36031746031746,0,0,0.0010174022,1
17,38,13000,13000,0,48,0.1143835616438356,1,0,0,8.7987355110636e-06,0.9999999999999231,646,1.9445205479452052,4.346575342465753,1,1,0.9917311,0
27,49,8750,6750,0,48,0.05333333333333334,0,0,1,7.901234567900064e-06,0.7714285714284832,1323,1.4400000000000002,2.6133333333333333,0,0,4.123402e-05,0
20,43,17000,17000,0,60,0.1530769230769231,0,1,1,9.0045248868773e-06,0.9999999999999412,860,3.061538461538462,6.582307692307694,0,0,1.7245595e-05,1
1,21,6450,7312,0,84,0.06451612903225806,0,0,0,8.823321804191635e-06,1.1336434108525373,21,0.06451612903225806,1.3548387096774193,1,1,0.9994266,0
11,56,12690,9815,0,60,0.05238095238095238,0,1,1,5.336826528878965e-06,0.7734436564223188,616,0.5761904761904763,2.9333333333333336,0,0,4.256661e-05,1
5,49,15050,9050,0,60,0.08936170212765958,0,0,0,9.874221229574552e-06,0.601328903654445,245,0.4468085106382979,4.378723404255319,0,0,0.0015239416,0
23,88,2500,2500,0,24,0.07857142857142857,0,1,1,3.1428571428558854e-05,0.9999999999996,2024,1.8071428571428572,6.914285714285715,0,0,0.00052657066,1
